72,29,0.16,0.0371276,0.00433782
73,28,0.162,0.00570424,-0.0288263
74,29,0.164,0.0157976,0.00957125
75,27,0.167,-0.0358964,-0.0112375
76,28,0.169,0.0315154,-0.0203676
77,28,0.172,-0.0180389,0.019793
78,27,0.175,-0.0393908,-0.0414652
79,28,0.177,-0.00622709,0.0412169
80,28,0.179,0.0328431,-0.00636201
81,28,0.182,-0.026285,0.0287893
82,26,0.184,-0.0383798,-0.0485416
83,28,0.186,-0.0385605,0.0142981
84,28,0.188,0.00768551,-0.0296334
85,26,0.191,-0.0482497,-0.0328146
86,27,0.193,-0.014186,-0.0241218
87,28,0.195,-0.0155858,0.0499765
88,28,0.197,-0.0444506,0.01917
89,27,0.2,-0.00935969,-0.00837897
90,27,0.202,-0.025319,-0.0367828
91,28,0.204,-0.00806613,0.0324969
92,28,0.207,-0.0247134,0.041106
93,27,0.209,-0.0314059,-0.0390355
94,29,0.211,0.0303629,0.00871499
95,26,0.215,-0.0270986,-0.0456841
96,27,0.217,-0.0131874,-0.0401247
97,28,0.219,0.0245188,-0.0121394
98,27,0.221,-0.0266099,-0.0320575
99,28,0.223,0.00940469,-0.0354216
100,29,0.226,-0.030515,0.0342239
101,30,0.228,0.00111284,0.00351635
102,30,0.231,-0.00078516,0.00380187
103,30,0.233,-0.00192085,0.0163602
104,29,0.236,-0.0333713,0.0290162
105,28,0.238,-0.0241995,-0.0206438
106,30,0.241,0.0396508,0.010226
107,29,0.243,-0.0324384,0.00792769
108,30,0.245,0.040758,0.0190647
109,29,0.248,0.0212688,-0.0347544
110,28,0.25,-0.0164713,-0.0330378
111,30,0.253,0.0338808,0.0337784
112,30,0.256,0.0131331,0.0278729
113,28,0.259,-0.0401039,-0.0265026
114,28,0.261,-0.0290123,-0.00973266
115,28,0.263,0.02319,-0.0462024
116,28,0.266,-0.0234073,-0.00637355
117,28,0.268,-0.0201645,-0.00422126
118,27,0.27,-0.0467844,-0.00479968
119,30,0.272,0.031774,0.0259588
120,29,0.275,-0.00977412,0.0262815
121,29,0.277,0.0136071,-0.00604854
122,29,0.28,0.0422492,-0.0181405
123,30,0.282,0.0122811,0.00891128
124,28,0.285,-0.0281509,-0.0318394
125,28,0.287,-0.0245917,-0.0124667
126,29,0.289,-0.0278689,0.00720407
127,28,0.292,-0.021117,-0.0131973
128,29,0.294,-0.00749628,0.00999671
129,29,0.296,0.0146823,-0.0348711
130,30,0.3,0.0209101,0.0358296
131,29,0.302,-0.0127661,0.0401959
132,29,0.305,-0.0269928,0.0327174
133,28,0.307,-0.018512,-0.0315517
134,28,0.309,0.0112961,-0.0472477
135,30,0.312,0.00721784,0.0101741
136,30,0.314,-0.00325189,0.0454695
137,29,0.317,0.00561541,-0.0217039
138,30,0.319,0.0221706,0.0210442
139,29,0.322,-0.0109658,-0.00194369
140,30,0.324,0.0324111,0.0332029
141,30,0.327,0.0408779,0.0341686
142,27,0.329,-0.0288837,-0.0476958
143,27,0.331,-0.0233741,-0.0492644
144,30,0.334,0.0131316,0.00279174
145,29,0.336,0.0207464,-0.0148786
146,30,0.338,0.0349099,0.0311016
147,29,0.342,0.0246855,-0.010084
148,28,0.344,0.0188346,-0.0475653
149,28,0.347,-0.0304881,-0.013329
150,29,0.349,-0.0204319,0.000555635
151,30,0.351,0.0385314,-0.00254299
152,28,0.354,-0.0399837,-0.00614963
153,29,0.356,0.0432297,-0.0381845
154,29,0.359,0.0329306,-0.0354429
155,30,0.361,0.0117698,0.0154639
156,29,0.364,0.00201446,-0.0428734
157,29,0.366,0.0267548,-0.0323521
158,27,0.368,-0.0419674,-0.0459348
159,28,0.371,-0.026615,-0.0183628
160,29,0.373,-0.0235541,0.0268879
161,30,0.375,0.00515521,0.0435133
162,30,0.378,0.0286856,0.019011
163,29,0.38,0.0185496,-0.0373135
164,29,0.384,-0.0278308,0.0472007
165,29,0.386,0.00258574,-0.041338
166,30,0.389,0.0318517,0.0311757
167,29,0.391,-0.0292312,0.010393
168,28,0.393,-0.0241868,-0.00816101
169,29,0.396,0.0379837,-0.00751858
170,30,0.398,0.0351833,0.0253165
171,28,0.401,-0.00491691,-0.0384229
172,29,0.403,0.0267859,-0.00905446
173,29,0.405,0.0217763,-0.00503477
174,29,0.408,-0.0193842,0.0105392
175,29,0.41,0.0321051,-0.0101203
176,30,0.413,0.00826505,0.0108154
177,28,0.415,-0.0263359,-0.0281809
178,29,0.417,-0.0367983,0.0310098
179,28,0.42,-0.0189758,-0.0261106
180,28,0.422,-0.0415072,-0.0116107
181,29,0.424,-0.0412444,0.00519843
182,29,0.428,-0.0299672,0.0420976
183,29,0.43,0.0343888,-0.027299
184,28,0.433,-0.0144947,-0.0122518
185,29,0.435,-0.0151895,0.0105932
186,29,0.437,0.0402269,-0.007026
187,30,0.44,0.0139785,0.0367629
188,28,0.442,-0.025817,-0.0055382
189,30,0.445,0.0193817,0.048021
190,28,0.447,-0.0115395,-0.0445002
191,29,0.449,-0.0148486,0.0399393
192,29,0.452,-0.0406597,0.0316425
193,29,0.454,0.0160089,-0.037549
194,30,0.457,0.0135611,0.0209605
195,29,0.459,-0.0162413,0.0331996
196,29,0.462,-0.0146236,0.0207902
197,29,0.464,0.0204135,-0.0109714
198,29,0.466,0.00448502,-0.0202302
199,28,0.47,-0.00846875,-0.0342344
200,30,0.472,0.0223548,0.0169805
201,29,0.475,-0.0084228,0.0379574
202,28,0.477,-0.0491629,0.018337
203,29,0.479,-0.00969652,0.0305436
204,29,0.482,0.0465398,-0.00578633
205,29,0.484,0.0491392,-0.017856
206,28,0.487,-0.00500505,-0.01991
207,29,0.489,-0.0267442,0.0104044
208,28,0.491,-0.033891,-0.00630364
209,29,0.494,-0.0452887,0.0328441
210,28,0.496,0.0107308,-0.0477556
211,27,0.498,-0.029187,-0.0464916
212,29,0.501,0.0151049,-0.0316975
213,29,0.503,-0.0402601,0.0482271
214,28,0.505,-0.046283,0.021035
215,29,0.508,0.0357227,-0.00882941
216,29,0.51,0.00419408,-0.0100964
217,30,0.514,0.0101875,0.0207717
218,30,0.516,0.00942485,0.00347899
219,28,0.519,-0.0285977,-0.0418723
220,28,0.521,-0.0474146,0.00353766
221,29,0.523,-0.0425151,0.048591
222,28,0.526,-0.0304051,-0.0189557
223,29,0.528,0.0122859,-0.0106235
224,27,0.53,-0.0486896,-0.0268403
225,29,0.533,-0.00499034,0.0273313
226,28,0.535,-0.0427865,-0.0129832
227,29,0.537,-0.00930345,0.03694
228,28,0.54,-0.0494252,0.00990601
229,28,0.542,-0.00977157,-0.0308581
230,28,0.544,-0.0328499,-0.00906207
231,29,0.547,-0.00616836,0.0283584
232,30,0.549,0.0203691,0.0440475
233,29,0.552,0.00658458,-0.0330025
234,30,0.555,0.0275836,-0.00168954
235,30,0.557,0.00395108,0.00582553
236,29,0.56,0.00958911,-0.0358992
237,29,0.562,0.0426425,-0.00751633
238,29,0.565,-0.0269708,0.00259866
239,28,0.567,-0.0242604,-0.0439799
240,30,0.569,0.0293159,0.0118829
241,29,0.572,0.015427,-0.0189234
242,28,0.574,-0.0457544,0.00497609
243,30,0.577,0.0331012,0.0316301
244,29,0.579,0.00738925,-0.00882977
245,30,0.582,-0.00190736,0.043044
246,29,0.584,0.0402783,-0.0428712
247,29,0.587,-0.0359134,0.00289733
248,29,0.589,-0.00458052,0.0151945
249,29,0.591,-0.0268925,0.016956
250,29,0.594,-0.0207347,0.0115874
251,30,0.596,0.049011,0.028627
252,30,0.6,0.0335952,0.0351058
253,29,0.602,0.0232505,-0.0283463
254,29,0.605,-0.0158317,0.0171229
255,28,0.607,-0.0148522,-0.0209898
256,29,0.609,0.0245058,-0.0313513
257,29,0.612,-0.0211331,0.016231
258,28,0.614,-0.00560041,-0.0260812
259,28,0.616,-0.0459485,0.0427505
260,30,0.619,0.00771219,0.0187667
261,30,0.621,0.0120153,0.0407126
262,28,0.624,-0.0428526,-0.0244052
263,30,0.626,0.0225561,0.000695616
264,28,0.629,-0.00879468,-0.0122022
265,29,0.631,0.0180739,-0.0321023
266,28,0.633,-0.0434059,-0.0237253
267,30,0.636,0.0491484,0.0366843
268,28,0.638,-0.0466866,0.0383426
269,29,0.641,0.0246258,-0.014449
270,29,0.644,-0.0439019,0.0413926
271,28,0.646,-0.0147029,-0.0123966
272,27,0.649,-0.0498767,0.0226167
273,29,0.651,0.0184375,-0.0216708
274,29,0.653,-0.0205434,0.0270942
275,29,0.656,-0.0272725,0.0310801
276,28,0.658,-0.0371283,-0.0151836
277,30,0.66,0.00922895,0.0109708
278,28,0.663,-0.0131504,-0.0184089
279,30,0.665,0.00225601,0.0168083
280,28,0.668,-0.00224005,-0.0485916
281,30,0.67,0.0206237,0.023028
282,29,0.672,0.0321824,-0.0103114
283,28,0.675,-0.00380367,-0.0283508
284,30,0.677,0.00862899,0.0275456
285,29,0.68,-0.0418615,0.0338019
286,29,0.683,0.008407,-0.00352181
287,29,0.685,0.00893567,-0.0181297
288,29,0.688,-0.0065799,0.0115565
289,29,0.69,0.0303497,-0.0121311
290,30,0.693,0.013288,0.0322131
291,30,0.695,0.00565999,0.0274166
292,28,0.698,-0.00959282,-0.0265286
293,30,0.7,0.0330366,0.0461033
294,29,0.702,-0.0416716,0.0262554
295,28,0.705,-0.0255853,-0.0121058
296,30,0.707,0.0383836,0.0124063
297,29,0.71,0.0132193,-0.0237479
298,29,0.712,-0.030879,0.0168441
299,30,0.715,-0.00099802,0.0262918
300,29,0.717,-0.0139514,0.0186527
301,29,0.719,-0.00344477,0.0036762
302,29,0.722,-0.0140701,0.0242473
303,29,0.724,0.024696,-0.0339867
304,29,0.728,-0.0151633,0.0499867
305,30,0.73,0.0268053,0.0158964
306,29,0.733,-0.02926,0.0279428
307,30,0.735,0.0340933,0.00623654
308,29,0.737,0.0175214,-0.0176551
309,29,0.74,-0.0286906,-0.00241431
310,29,0.742,0.0227035,-0.0219235
311,30,0.745,0.03097,0.0121803
312,30,0.747,0.0150533,0.000976408
313,30,0.75,0.0105201,0.0108162
314,29,0.752,-0.0125529,0.0230178
315,28,0.755,-0.0402654,-0.0402429
316,29,0.757,0.037406,-0.0170876
317,30,0.759,0.00876641,0.0370422
318,28,0.762,-0.0323441,-0.00714253
319,28,0.764,-0.0444585,-0.0137295
320,29,0.766,0.0474598,-0.0423552
321,30,0.77,0.0367908,0.0427587
322,29,0.772,0.0459908,-0.032131
323,29,0.775,-0.0264706,0.00883849
324,30,0.777,0.0485281,0.0121866
325,29,0.78,0.0209488,-0.0138273
326,30,0.782,0.00389256,0.0222912
327,29,0.785,0.0478296,-0.0278157
328,30,0.787,0.00161877,0.00669515
329,30,0.789,0.0253548,0.0386102
330,28,0.792,0.0219761,-0.0477939
331,29,0.794,0.027368,-0.0257438
332,30,0.797,0.0235407,0.0477064
333,30,0.799,0.00131604,0.0187232
334,28,0.802,-0.0194051,-0.0416623
335,29,0.804,-0.0182832,0.0147308
336,28,0.806,-0.0191067,-0.0271259
337,28,0.809,-0.00574316,-0.0252953
338,29,0.812,-0.0389003,0.00208394
339,28,0.814,0.0247904,-0.0482516
340,29,0.817,0.0348586,-0.0310199
341,30,0.819,0.0480948,0.0300443
342,29,0.822,-0.0450976,0.0446303
343,30,0.824,0.00138275,0.0399273
344,29,0.827,-0.0421833,0.0256743
345,30,0.829,0.00788615,0.042609
346,29,0.831,0.0301348,-0.024816
347,30,0.834,0.0178225,0.0419455
348,29,0.836,-0.0215664,0.0330047
349,29,0.839,0.0103696,-0.0189606
350,29,0.841,0.0284984,-0.0278758
351,28,0.844,-0.008148,-0.0434226
352,28,0.846,-0.00448063,-0.00592569
353,30,0.848,0.00696121,-0.00286909
354,29,0.851,-0.0207651,0.00173464
355,28,0.854,-0.0459664,0.0421099
356,30,0.856,0.041426,0.047041
357,30,0.859,0.0175776,0.0266081
358,30,0.861,0.00275558,0.0131165
359,30,0.864,0.0490953,0.0444211
360,29,0.866,-0.0147608,0.0156935
361,29,0.869,-0.0385595,0.0312852
362,30,0.871,0.0104547,0.0117184
363,28,0.874,-0.0481384,0.0384742
364,29,0.876,0.0367279,-0.0137823
365,28,0.878,-0.0397178,-0.0371746
366,30,0.881,0.00648006,0.0104292
367,29,0.883,-0.0161241,0.00190477
368,30,0.886,0.0134469,0.00169609
369,29,0.888,0.0062035,-0.037765
370,29,0.891,-0.0158003,0.044776
371,30,0.893,0.0496706,0.0142721
372,28,0.896,-0.029465,-0.0174817
373,28,0.899,-0.0146868,-0.0404483
374,28,0.901,-0.0142756,-0.0303293
375,29,0.903,-0.0443735,0.0144647
376,30,0.906,0.00757537,0.0193051
377,29,0.908,-0.0397502,0.0188012
378,29,0.911,-0.00878801,-4.56065e-05
379,30,0.913,0.0335007,0.0455279
380,26,0.916,-0.0118254,-0.0495528
381,29,0.918,-0.034336,0.0142614
382,28,0.92,-0.00797504,-0.0365839
383,30,0.922,0.0346404,0.000422704
384,29,0.925,0.00435969,-0.0266184
385,30,0.927,0.0243842,0.0249106
386,28,0.93,-0.0282861,-0.00401987
387,28,0.932,0.0380648,-0.0453461
388,27,0.935,-0.0311744,-0.0484002
389,30,0.937,0.0377593,0.0197582
390,28,0.94,-0.0238969,-0.0359425
391,30,0.943,0.014769,0.0230343
392,30,0.945,0.0379307,0.00197443
393,28,0.948,-0.0158112,-0.0394982
394,27,0.95,-0.0470125,-0.0397206
395,30,0.952,0.0155839,0.0180833
396,29,0.955,0.0255834,-0.0200504
397,30,0.957,0.0123063,0.0320064
398,30,0.96,0.0309837,0.0429995
399,28,0.962,-0.00672988,-0.00905875
400,30,0.964,0.0495358,0.0485656
401,29,0.967,0.0412499,-0.0136385
402,29,0.969,-0.0226031,0.00900623
403,29,0.972,-0.0323604,0.0179328
404,28,0.974,-0.00388038,-0.0174876
405,29,0.976,-0.0143744,0.010129
406,29,0.979,0.0384935,-0.0405197
407,29,0.982,-0.0137833,0.0437247
408,29,0.985,-0.0185192,0.0478604
409,28,0.987,-0.00978988,-0.0384916
410,28,0.989,-0.0281498,-0.0141432
411,28,0.992,-0.00449892,-0.0132727
412,30,0.994,0.0259444,0.0472046
413,28,0.996,-0.0325008,-0.0406156
414,28,0.999,-0.026485,-0.0329001
415,31,1.001,0.0487893,0.00167628
416,30,1.004,-0.026731,0.0315736
417,30,1.006,-0.041767,0.0222989
418,29,1.009,-0.0218856,-0.0314103
419,30,1.011,-0.0121432,0.00957627
420,31,1.014,0.0482793,0.0302891
421,30,1.016,-0.0310022,0.0452613
422,31,1.019,0.00670634,0.0134256
423,31,1.021,0.0442744,0.0201106
424,31,1.025,-0.00166376,0.0371899
425,29,1.027,-0.0489127,0.0244861
426,30,1.03,0.0383986,-0.0343331
427,29,1.032,-0.0371102,-0.0110822
428,31,1.035,0.041525,0.01137
429,29,1.037,-0.00362436,-0.014632
430,29,1.04,-0.0196,-0.017584
431,29,1.042,-0.0348014,-0.00744644
432,30,1.044,0.0477884,-0.020249
433,29,1.047,-0.0252645,-0.0208229
434,30,1.049,0.030123,-0.0230595
435,31,1.052,0.0393412,0.00801326
436,30,1.054,-0.0211381,0.0323276
437,31,1.057,0.030388,0.0315017
438,30,1.059,0.0494472,-0.0416949
439,30,1.062,0.0338592,-0.0277459
440,29,1.064,-0.0250684,-0.0243358
441,30,1.068,-0.0115129,0.00322291
442,28,1.07,-0.0326023,-0.0463939
443,30,1.073,-0.0425628,0.0469932
444,31,1.075,0.0141812,0.0438108
445,31,1.078,0.027419,0.0304492
446,30,1.08,-0.0397432,0.0365465
447,30,1.083,0.0377733,-0.0446548
448,29,1.085,-0.0128596,-0.0312154
449,30,1.088,-0.0365549,0.0225847
450,30,1.09,-0.0183302,0.0248983
451,30,1.093,-0.0337635,0.0371213
452,31,1.095,-0.0018668,0.0247654
453,30,1.098,0.0313909,-0.0123577
454,30,1.1,0.00488285,-0.0339508
455,29,1.103,-0.011384,-0.030579
456,30,1.105,-0.0405244,0.00589387
457,30,1.108,-0.0417488,0.0284986
458,30,1.111,-0.0243085,0.0467758
459,30,1.114,-0.0385168,0.0482495
460,31,1.116,0.0293811,0.00855834
461,31,1.119,0.040067,0.00577289
462,30,1.121,0.0250364,-0.0129445
463,30,1.124,0.0423568,-0.0085916
464,30,1.126,0.00104573,-0.0244544
465,30,1.129,-0.00557862,0.0401037
466,30,1.131,0.0230058,-0.0420714
467,29,1.134,0.0052747,-0.0480689
468,30,1.136,0.00580071,-0.00755716
469,30,1.139,-0.013161,0.00340897
470,30,1.141,-0.00541286,0.0259985
471,29,1.144,-0.0439285,-0.00700906
472,30,1.146,-0.00127548,-0.0370449
473,30,1.148,-0.0129401,0.0163466
474,31,1.152,0.0365037,0.0182012
475,31,1.155,0.00802776,0.0226071
476,29,1.157,-0.0416447,-0.021897
477,30,1.159,-0.0229246,0.00556584
478,30,1.162,0.0451,-0.00390891
479,28,1.164,0.00288274,-0.0498754
480,31,1.167,0.0446847,0.0155387
481,30,1.169,-0.0413438,0.0352336
482,29,1.172,-0.0291264,-0.0280548
483,29,1.174,-0.0172156,-0.0422861
484,30,1.177,-0.00310806,-0.0372124
485,29,1.179,-0.0282213,-0.0148061
486,28,1.182,-0.0454224,-0.0147639
487,29,1.184,-0.0374193,-0.00660491
488,30,1.186,-0.00867334,0.0271994
489,31,1.189,0.0401385,0.00723954
490,29,1.191,-0.0251092,-0.0107866
491,30,1.195,0.00908909,-0.0395868
492,30,1.197,-0.0356733,0.0392127
493,30,1.2,0.0472044,-0.036295
494,29,1.202,-0.0101353,-0.0439452
495,30,1.205,0.013516,-0.0367674
496,27,1.207,-0.0497373,-0.033961
497,31,1.209,0.0179589,0.0353355
498,29,1.212,-0.016817,-0.0436928
499,30,1.214,-0.0444674,0.035857
500,31,1.217,0.0490171,0.0300786
501,30,1.219,0.0316354,-0.00422364
502,31,1.222,0.0131806,0.0267989
503,31,1.224,0.00830886,0.047074
504,29,1.227,-0.0273004,-0.0375402
505,30,1.229,-0.0384227,0.0293788
506,28,1.232,-0.0305852,-0.0461804
507,30,1.234,0.0457539,-0.0135984
508,29,1.238,-0.0482824,0.0179864
509,30,1.24,-0.00223959,-0.0408357
510,30,1.243,-0.0254282,0.0279023
511,28,1.245,-0.0455369,-0.0379791
512,29,1.247,-0.01525,-0.0071361
513,30,1.25,-0.0364366,0.0102837
514,30,1.252,0.0387984,-0.0156393
515,26,1.255,-0.0499683,-0.0168638
516,29,1.257,-0.0301028,-0.0376494
517,31,1.259,0.0263117,0.0205961
518,28,1.262,-0.0407477,-0.0472212
519,28,1.264,-0.0460546,-0.0391862
520,31,1.267,-0.00258206,0.00326965
521,29,1.269,-0.0470265,0.0248598
522,30,1.272,0.0194552,-0.01669
523,29,1.274,-0.00797991,-0.018382
524,29,1.277,-0.0457062,0.0158372
525,30,1.28,-0.0233591,0.00332305
526,29,1.282,-0.0494476,0.0333997
527,30,1.285,0.0492391,-0.0383351
528,31,1.287,0.00179356,0.0443408
529,31,1.29,0.0366713,0.0341884
530,30,1.292,0.00388886,-0.0398666
531,29,1.295,-0.0384376,-0.0208451
532,30,1.297,-0.043594,0.0160189
533,31,1.3,0.0296011,0.00556378
534,31,1.302,0.0105083,0.0122213
535,30,1.305,0.00291917,-0.0375935
536,30,1.308,-0.033228,0.037831
537,31,1.31,0.026157,0.0210715
538,31,1.313,0.0486894,0.0228144
539,30,1.315,0.0419521,-0.010709
540,30,1.318,0.0131587,-0.0424837
541,29,1.32,-0.023302,-0.0366906
542,30,1.324,0.0414149,-0.0399772
543,30,1.326,0.0037459,-0.0426105
544,30,1.329,0.0450682,-0.039512
545,30,1.331,0.0222747,-0.0290235
546,31,1.333,0.00185142,0.0167093
547,31,1.336,0.0334684,0.00399172
548,30,1.339,-0.0112306,0.0469043
549,31,1.341,0.0201657,0.0245894
550,29,1.344,-0.026122,-0.0323493
551,31,1.346,0.00519431,0.000776523
552,29,1.349,-0.0489435,0.00733217
553,30,1.351,0.0318186,-0.0250553
554,29,1.354,-0.00398749,-0.0177028
555,29,1.356,-0.0311728,-0.021598
556,30,1.358,0.00206853,-0.0342554
557,29,1.361,-0.0306552,-0.0212612
558,30,1.363,-0.0376015,0.032027
559,30,1.367,-0.0219599,0.0204459
560,31,1.369,0.0334802,0.00171633
561,30,1.372,0.0462952,-0.0157963
562,31,1.374,0.0112336,0.00279865
563,31,1.377,0.0368655,-0.00186973
564,29,1.379,-0.0244852,-0.0227561
565,30,1.382,0.0389103,-0.0345323
566,31,1.384,0.0151009,0.000352377
567,31,1.387,0.0223557,0.0316988
568,30,1.39,-0.0384584,0.0293264
569,30,1.392,-0.0117249,0.0404037
570,30,1.395,-0.0350507,0.00264887
571,30,1.397,0.0195263,-0.0209655
572,30,1.399,0.0325993,-0.00384903
573,30,1.402,0.00942426,-0.00648006
574,27,1.404,-0.0104331,-0.0496448
575,30,1.408,0.0202926,-0.0427719
576,30,1.41,0.0319203,-0.0156831
577,30,1.413,0.0142427,-0.0236321
578,30,1.415,0.0155758,-0.0170171
579,29,1.418,-0.0060231,-0.0302432
580,31,1.42,0.00199901,-0.00259929
581,31,1.423,0.0137175,0.0494255
582,30,1.425,-0.0052454,0.0405244
583,29,1.428,-0.00617249,-0.0409965
584,29,1.43,-0.0280481,-0.00363618
585,30,1.433,-0.0132895,0.0435698
586,30,1.435,-0.0230378,0.00303496
587,30,1.438,0.00848961,-0.0151341
588,30,1.44,0.0415531,-0.0162593
589,31,1.442,0.0305781,0.026876
590,31,1.445,0.00535739,0.0416274
591,31,1.448,0.0315364,0.0315232
592,31,1.451,0.0102991,-0.00258942
593,30,1.454,-0.0204292,0.0456167
594,29,1.456,-0.0194996,-0.0293399
595,28,1.459,-0.0159841,-0.0455035
596,31,1.461,0.0226409,0.0258978
597,29,1.464,-0.0355756,-0.0184566
598,30,1.466,-0.000412506,-0.0329747
599,30,1.468,-0.00628172,0.0232034
600,29,1.471,-0.0208616,-0.0216422
601,29,1.473,-0.0401342,-0.0362411
602,30,1.476,-0.00353808,0.035588
603,31,1.478,0.0273127,0.0441345
604,30,1.481,-0.0322761,0.0354322
605,31,1.483,0.00984765,0.00949983
606,29,1.486,-0.0363206,-0.0402585
607,30,1.488,-0.0240135,0.00509773
608,30,1.491,-0.0224477,0.0218756
609,30,1.494,-0.036715,0.0305321
610,28,1.497,-0.0475471,-0.0245483
611,30,1.499,0.0171935,-0.0283425
612,30,1.502,0.0469976,-0.0106676
613,30,1.504,0.00911385,-0.0235957
614,29,1.507,0.026611,-0.0488994
615,30,1.509,0.0483414,-0.0257085
616,30,1.511,0.018016,-0.00498183
617,29,1.514,-0.0296207,-0.0345562
618,30,1.516,0.0144142,-0.0397872
619,31,1.519,-0.00332475,0.0208947
620,29,1.521,-0.0227122,-0.0241361
621,31,1.524,0.0450588,0.00349419
622,31,1.526,0.0268597,0.0304554
623,30,1.529,-0.0363349,0.0190337
624,31,1.531,-0.00022563,0.0078083
625,31,1.534,0.0340949,0.0327218
626,29,1.538,-0.0454497,0.0263158
627,30,1.54,-0.0107791,0.0351938
628,30,1.543,0.00248597,-0.0182378
629,30,1.545,-0.0229417,0.0191473
630,31,1.548,0.00928246,0.0103568
631,29,1.55,-0.0325352,-0.019356
632,30,1.552,-0.0170737,0.0425369
633,30,1.555,0.0181589,-0.00361226
634,30,1.557,-0.011162,-0.000183877
635,29,1.56,0.00958239,-0.0486717
636,30,1.562,-0.0248082,0.0487146
637,31,1.565,0.0456833,-0.000355381
638,30,1.567,0.0271361,-0.0239684
639,30,1.57,-0.0360489,0.0261823
640,30,1.572,0.0450815,-0.0154086
641,30,1.575,0.0279155,-0.0239856
642,29,1.577,-0.026811,-0.0131077
643,31,1.581,-0.00160657,-0.00164975
644,29,1.583,-0.0273819,-0.00809244
645,29,1.586,-0.00957479,-0.0235229
646,26,1.588,-0.0499577,-0.0382426
647,30,1.59,-0.043164,0.042619
648,30,1.593,-0.00172742,-0.0327444
649,28,1.595,-0.0352382,-0.0479453
650,30,1.598,-0.0166215,0.0426842
651,29,1.6,-0.00661801,-0.0288158
652,30,1.603,-0.00716684,0.0469542
653,30,1.605,-0.0412662,0.0382067
654,31,1.608,0.0395326,0.0240108
655,31,1.61,0.0499977,0.0112344
656,30,1.613,0.0170278,-0.0142819
657,30,1.615,-0.0358334,0.0473197
658,31,1.618,0.00135828,0.028607
659,30,1.62,-0.00271559,-0.0409574
660,30,1.624,0.0291478,-0.0124902
661,30,1.626,-0.0231741,0.0124476
662,31,1.629,0.00742214,0.0438293
663,31,1.631,0.0390024,0.0128708
664,31,1.634,0.0193441,0.0155987
665,29,1.636,-0.0329709,-0.0415287
666,31,1.639,0.0274011,0.0308926
667,31,1.641,0.0119543,0.0161579
668,30,1.644,-0.0336211,0.0295031
669,30,1.646,-0.0414041,0.0219856
670,31,1.649,0.0127476,0.0488624
