64,32,6.584,0.0466137,0.035954
65,29,6.685,-0.0207025,-0.0462706
66,32,6.787,0.0294411,0.0160218
67,30,6.888,-0.0213863,-0.039038
68,31,6.989,-0.0111615,0.00867244
69,30,7.091,-0.0422565,-0.00568908
70,31,7.192,-0.0163189,0.0281204
71,32,7.292,0.0198986,0.0353323
72,31,7.395,0.0304497,-0.0321555
73,31,7.495,-0.0375679,-0.00286686
74,32,7.597,0.0166481,0.00497708
75,31,7.698,0.0497158,-0.0267994
76,30,7.799,-0.0180723,-0.0404647
77,31,7.901,0.00966095,-0.0284994
78,32,8.002,0.011294,0.0190363
79,31,8.103,0.0424265,-0.0375539
80,31,8.205,0.0319798,-0.0157893
81,32,8.306,0.0294407,0.0100894
82,31,8.408,-0.0270297,0.0121278
83,31,8.509,0.0320385,-0.0288935
84,31,8.61,-0.0133198,0.0344918
85,32,8.712,0.00422571,0.0214448
86,32,8.813,0.0226835,0.0407576
87,31,8.914,0.0128397,-0.00388786
88,30,9.016,-0.0432276,-0.0267862
89,31,9.117,0.00390157,-0.0262561
90,32,9.219,0.0144906,0.0441373
91,32,9.32,0.0155117,0.00516666
92,32,9.421,0.035945,0.0272054
93,32,9.523,0.040431,0.0245333
94,30,9.624,0.0304131,-0.0469411
95,30,9.725,-0.0385936,-0.0433018
96,31,9.827,0.0269701,-0.0131001
97,31,9.928,0.0268562,-0.0272414
98,31,10.03,-0.0460629,0.021038
99,31,10.131,-0.0148632,-0.00554263
100,34,10.232,0.0450774,0.0151066
101,32,10.334,-0.00402896,-0.0147177
102,34,10.435,0.0397227,0.0195284
103,34,10.536,0.0130495,0.0221341
104,33,10.638,0.0080023,-0.00537238
105,34,10.739,0.00648718,0.0299825
106,34,10.841,0.0156662,0.00212502
107,33,10.942,0.0152671,-0.00581537
108,33,11.043,-0.0389539,0.00167894
109,33,11.145,0.0179552,-0.0271174
110,33,11.246,0.0379412,-0.0230428
111,33,11.347,0.0192098,-0.0401441
112,34,11.449,-0.00149798,0.0234502
113,34,11.55,0.0269677,0.0463171
114,31,11.652,-0.0491904,-0.0430791
115,33,11.753,-0.030457,0.00980509
116,33,11.854,-0.00582797,0.0493045
117,32,11.957,-0.0400255,-0.00847626
118,33,12.058,0.0394284,-0.0263903
119,33,12.16,-0.041933,0.0318226
120,34,12.261,0.0428275,0.00217175
121,34,12.362,0.000619781,0.0166114
122,32,12.464,-0.0116876,-0.0335329
123,33,12.565,0.0119278,-0.0296469
124,34,12.666,0.0240444,0.0147008
125,32,12.768,-0.0243537,-0.0121151
126,33,12.869,-0.0185281,-0.00186193
127,32,12.971,0.00655405,-0.0461078
128,32,13.072,-0.0344986,-0.0177785
129,34,13.173,-0.00321296,-0.000303179
130,33,13.275,0.00447833,-0.0326873
131,33,13.376,0.0250534,-0.027109
132,32,13.477,-0.0213908,-0.0154539
133,31,13.579,-0.0329712,-0.0461329
134,34,13.68,0.0437204,0.00828155
135,32,13.782,-0.0119183,-0.0108078
136,30,13.883,-0.0473105,-0.0468446
137,32,13.984,-0.017517,-0.00808991
138,34,14.086,0.0329169,0.0345902
139,33,14.187,-0.0419819,0.0109187
140,34,14.288,0.00999808,0.0377294
141,34,14.39,0.0176074,0.0274629
142,32,14.491,-0.031262,-0.0198054
143,34,14.593,0.0312078,0.00999307
144,31,14.695,-0.0464644,-0.0264561
145,32,14.795,-0.0479117,0.0482138
146,34,14.897,0.0300847,0.0339691
147,34,14.999,0.0181252,0.030571
148,34,15.1,0.00659882,0.00632164
149,34,15.202,0.0479148,0.00457893
150,33,15.303,-0.0419348,0.0017318
151,32,15.405,0.00633967,-0.049171
152,33,15.506,-0.0174074,0.033137
153,33,15.607,0.0340328,-0.0106734
154,34,15.709,0.0128644,0.0115319
155,34,15.81,0.0167981,0.0259132
156,33,15.911,0.023579,-0.00767784
157,33,16.013,-0.0413787,0.0488437
158,34,16.114,0.0152507,0.0187403
159,33,16.216,-0.0324849,0.0257275
160,34,16.317,0.00175222,0.0496222
161,33,16.418,0.00075385,-0.0300837
162,33,16.52,-0.0171815,0.0304303
163,34,16.622,0.0428451,-0.00206584
164,33,16.723,-0.0205974,0.0195398
165,34,16.825,0.00612285,0.00675249
166,33,16.926,-0.0109413,0.00992212
167,32,17.028,-0.0388728,-0.0344745
168,33,17.129,-0.0124696,0.0231443
169,32,17.23,-0.0141195,-0.00594967
170,33,17.332,0.00389693,-0.00418869
171,32,17.433,0.000657642,-0.0469795
172,33,17.534,0.015093,-0.0311533
173,33,17.636,0.00605528,-0.0289695
